transaction_id,customer_id,transaction_date,amount,category,gender,age,city,payment_method,true_segment
TXN_015060,CUST_0924,2023-05-26,99.8,Books,Female,67,Houston,Debit Card,at_risk
TXN_013651,CUST_0825,2023-03-10,72.05,Books,Female,29,Houston,PayPal,champion
TXN_016058,CUST_0985,2024-04-09,117.6,Sports,Female,54,San Diego,Cash,loyal
TXN_005665,CUST_0341,2023-08-03,377.98,Books,Female,63,Phoenix,Credit Card,champion
TXN_010530,CUST_0630,2023-11-25,78.28,Clothing,Male,40,Philadelphia,Cash,at_risk
TXN_008201,CUST_0499,2023-11-10,222.23,Sports,Other,58,Phoenix,PayPal,champion
TXN_014095,CUST_0863,2024-01-26,147.52,Sports,Female,69,Los Angeles,Debit Card,loyal
TXN_011204,CUST_0664,2024-06-21,104.26,Home & Garden,Male,32,Chicago,Cash,loyal
TXN_008786,CUST_0534,2023-03-28,313.63,Home & Garden,Female,46,Philadelphia,Credit Card,champion
TXN_012744,CUST_0766,2024-04-01,75.49,Clothing,Female,28,New York,PayPal,at_risk
TXN_001768,CUST_0117,2023-05-14,594.04,Health & Beauty,Female,67,Los Angeles,Cash,champion
TXN_006253,CUST_0378,2023-11-02,55.31,Health & Beauty,Male,55,New York,Credit Card,new
TXN_003115,CUST_0198,2024-02-02,79.03,Home & Garden,Female,26,San Diego,Cash,loyal
TXN_003387,CUST_0211,2023-03-30,67.53,Electronics,Female,43,Los Angeles,Cash,at_risk
TXN_004764,CUST_0293,2024-05-21,74.49,Sports,Female,27,Phoenix,Credit Card,loyal
TXN_011233,CUST_0666,2023-07-28,99.71,Groceries,Male,61,San Diego,Cash,at_risk
TXN_004502,CUST_0278,2023-05-11,85.89,Toys,Female,44,Philadelphia,Credit Card,at_risk
TXN_015256,CUST_0933,2024-03-29,254.32,Health & Beauty,Other,53,Philadelphia,Debit Card,loyal
TXN_005605,CUST_0338,2023-04-15,,Sports,Female,40,Los Angeles,PayPal,loyal
TXN_008742,CUST_0531,2024-04-01,79.33,Clothing,Female,53,San Diego,Cash,new
TXN_003721,CUST_0231,2023-08-22,321.61,Books,Female,44,Chicago,PayPal,champion
TXN_010243,CUST_0609,2022-05-25,86.98,Books,Female,58,Phoenix,Credit Card,dormant
TXN_013214,CUST_0795,2023-10-31,183.63,Toys,Male,46,Philadelphia,PayPal,champion
TXN_012657,CUST_0758,2024-05-20,86.25,Books,Female,58,San Antonio,Debit Card,at_risk
TXN_013890,CUST_0839,2023-01-03,58.66,Clothing,Female,67,Los Angeles,Credit Card,at_risk
TXN_000387,CUST_0029,2024-02-05,223.92,Toys,Female,34,Houston,Credit Card,champion
TXN_007883,CUST_0485,2023-05-22,83.96,Books,Female,51,Chicago,PayPal,at_risk
TXN_013636,CUST_0825,2023-11-24,131.66,Clothing,Female,29,Houston,Cash,champion
TXN_002608,CUST_0175,2023-06-15,142.19,Groceries,Female,20,San Diego,Credit Card,at_risk
TXN_005526,CUST_0331,2023-07-16,117.2,Books,Male,50,New York,Credit Card,at_risk
TXN_004359,CUST_0263,2022-08-02,60.12,Electronics,Male,47,Houston,Credit Card,dormant
TXN_009509,CUST_0576,2023-02-20,119.32,Toys,Female,19,Philadelphia,Debit Card,loyal
TXN_003282,CUST_0205,2023-01-29,85.0,Health & Beauty,Female,41,Chicago,Cash,at_risk
TXN_006255,CUST_0379,2023-05-02,60.22,Health & Beauty,Female,32,Phoenix,Credit Card,at_risk
TXN_015932,CUST_0978,2024-02-14,82.69,Toys,Male,59,Phoenix,Credit Card,dormant
TXN_007021,CUST_0431,2024-05-24,55.49,Electronics,Male,35,Philadelphia,Debit Card,dormant
TXN_002864,CUST_0188,2023-10-01,213.95,Home & Garden,Female,58,Houston,Cash,champion
TXN_006902,CUST_0425,2023-09-08,135.62,Home & Garden,Male,25,Los Angeles,Cash,loyal
TXN_015835,CUST_0970,2023-10-31,368.25,Clothing,Male,28,Houston,Cash,champion
TXN_000426,CUST_0029,2023-03-10,265.27,Sports,Female,34,Houston,Cash,champion
TXN_013201,CUST_0795,2023-10-29,121.93,Books,Male,46,Philadelphia,PayPal,champion
TXN_003429,CUST_0216,2023-10-15,148.11,Toys,Male,30,Los Angeles,Debit Card,loyal
TXN_009391,CUST_0571,2023-12-21,301.47,Sports,Female,49,Chicago,Debit Card,champion
TXN_000357,CUST_0026,2024-02-11,74.64,Toys,Female,27,Houston,Debit Card,at_risk
TXN_007841,CUST_0481,2023-05-07,169.15,Home & Garden,Female,43,Philadelphia,PayPal,loyal
TXN_002334,CUST_0151,2024-05-18,195.21,Electronics,Female,63,New York,Debit Card,loyal
TXN_005400,CUST_0321,2023-04-19,149.03,Clothing,Female,64,New York,PayPal,loyal
TXN_000284,CUST_0023,2024-03-29,128.25,Clothing,Male,43,Los Angeles,Cash,loyal
TXN_005981,CUST_0360,2024-04-18,317.02,Electronics,Female,39,New York,Cash,champion
TXN_013238,CUST_0796,2022-10-06,110.9,Clothing,Female,42,San Antonio,Debit Card,at_risk
TXN_004237,CUST_0257,2023-03-30,43.96,Toys,Female,48,Philadelphia,Credit Card,at_risk
TXN_005294,CUST_0316,2024-01-30,81.98,Groceries,Female,39,San Diego,Credit Card,at_risk
TXN_005608,CUST_0338,2023-01-14,156.46,Electronics,Female,40,Los Angeles,Cash,loyal
TXN_015773,CUST_0965,2023-02-16,,Books,Male,20,Chicago,Credit Card,loyal
TXN_014715,CUST_0905,2024-05-16,245.83,Sports,Male,39,San Diego,Debit Card,loyal
TXN_002360,CUST_0155,2024-06-27,52.36,Groceries,Other,43,Philadelphia,Cash,new
TXN_002069,CUST_0134,2023-07-19,253.42,Toys,Male,60,San Antonio,Cash,champion
TXN_011408,CUST_0674,2023-07-17,61.96,Sports,Female,43,Houston,Cash,dormant
TXN_003481,CUST_0220,2023-06-26,318.78,Sports,Female,34,San Antonio,Debit Card,champion
TXN_010946,CUST_0653,2023-07-31,433.17,Toys,Female,60,Los Angeles,Credit Card,champion
TXN_008663,CUST_0525,2024-03-28,389.2,Groceries,Female,30,Chicago,PayPal,champion
TXN_008198,CUST_0499,2023-12-12,238.52,Clothing,Other,58,Phoenix,Cash,champion
TXN_011305,CUST_0670,2023-11-21,202.41,Toys,Male,19,Los Angeles,PayPal,loyal
TXN_002300,CUST_0149,2024-01-22,89.66,Clothing,Male,68,San Diego,Cash,at_risk
TXN_012750,CUST_0767,2024-03-18,32.53,Home & Garden,Female,21,Philadelphia,Debit Card,dormant
TXN_008000,CUST_0491,2024-03-17,181.81,Electronics,Male,20,New York,Credit Card,loyal
TXN_001989,CUST_0131,2024-04-27,441.31,Clothing,Male,29,Philadelphia,Debit Card,champion
TXN_013870,CUST_0838,2023-11-26,434.92,Home & Garden,Male,63,Phoenix,Debit Card,champion
TXN_000907,CUST_0062,2023-10-14,60.22,Health & Beauty,Male,20,Houston,Credit Card,loyal
TXN_012286,CUST_0733,2023-04-26,180.72,Clothing,Female,64,Phoenix,Credit Card,loyal
TXN_011206,CUST_0664,2023-04-17,109.41,Home & Garden,Male,32,Chicago,Credit Card,loyal
TXN_008421,CUST_0508,2023-11-04,307.83,Home & Garden,Female,24,San Diego,PayPal,champion
TXN_005714,CUST_0342,2023-02-15,104.15,Books,Male,51,New York,Debit Card,loyal
TXN_010820,CUST_0645,2024-06-13,87.53,Groceries,Male,22,San Diego,Debit Card,loyal
TXN_008826,CUST_0537,2023-02-09,321.67,Clothing,Female,61,Phoenix,PayPal,champion
TXN_005932,CUST_0358,2024-04-28,,Electronics,Female,31,New York,Debit Card,loyal
TXN_001123,CUST_0075,2023-03-17,223.72,Clothing,Female,42,San Antonio,Debit Card,champion
TXN_011100,CUST_0659,2023-07-24,94.88,Home & Garden,Female,66,Houston,Cash,at_risk
TXN_003577,CUST_0224,2023-11-12,247.04,Books,Male,49,New York,Cash,champion
TXN_009341,CUST_0570,2023-04-15,323.85,Electronics,Male,68,Los Angeles,Debit Card,champion
TXN_011025,CUST_0655,2023-10-01,34.99,Sports,Male,64,Los Angeles,Credit Card,dormant
TXN_002319,CUST_0150,2022-09-29,98.54,Health & Beauty,Male,62,Los Angeles,Debit Card,at_risk
TXN_004026,CUST_0248,2024-01-12,223.02,Home & Garden,Other,59,Houston,Debit Card,champion
TXN_002495,CUST_0165,2023-02-14,49.56,Sports,Male,26,Phoenix,Cash,at_risk
TXN_013255,CUST_0798,2023-10-20,164.61,Home & Garden,Female,66,New York,Debit Card,champion
TXN_014287,CUST_0878,2023-03-22,33.28,Sports,Female,30,San Antonio,PayPal,new
TXN_014510,CUST_0891,2024-01-17,111.53,Books,Female,24,Los Angeles,Debit Card,loyal
TXN_006000,CUST_0360,2023-04-23,348.01,Books,Female,39,New York,Debit Card,champion
TXN_010407,CUST_0620,2023-04-28,214.35,Clothing,Female,45,Los Angeles,PayPal,loyal
TXN_010163,CUST_0606,2024-06-03,180.84,Groceries,Male,22,Philadelphia,Cash,loyal
TXN_002232,CUST_0143,2024-06-27,248.81,Health & Beauty,Female,24,Los Angeles,Credit Card,champion
TXN_013370,CUST_0803,2024-05-31,90.95,Sports,Female,55,Phoenix,PayPal,loyal
TXN_013866,CUST_0838,2023-10-22,477.86,Clothing,Male,63,Phoenix,Debit Card,champion
TXN_008354,CUST_0504,2023-07-10,250.72,Health & Beauty,Female,67,Philadelphia,PayPal,champion
TXN_012071,CUST_0722,2024-05-26,268.87,Electronics,Male,51,Chicago,Credit Card,champion
TXN_001962,CUST_0130,2024-04-26,113.11,Health & Beauty,Female,21,Philadelphia,PayPal,loyal
TXN_001617,CUST_0112,2023-05-12,236.21,Groceries,Male,66,San Antonio,Debit Card,champion
TXN_006975,CUST_0430,2024-01-26,107.64,Books,Male,38,Houston,Credit Card,champion
TXN_009679,CUST_0582,2024-01-04,60.51,Sports,Other,59,San Diego,Cash,at_risk
TXN_006817,CUST_0419,2024-06-23,117.7,Electronics,Female,26,San Diego,Credit Card,loyal
TXN_005857,CUST_0349,2024-06-22,94.88,Electronics,Male,56,Phoenix,Credit Card,at_risk
TXN_015699,CUST_0959,2023-10-31,251.51,Clothing,Male,42,Houston,PayPal,champion
TXN_011400,CUST_0673,2023-10-11,224.56,Books,Male,37,San Antonio,Cash,champion
TXN_011818,CUST_0710,2023-12-05,231.63,Health & Beauty,Female,25,Houston,Credit Card,champion
TXN_009979,CUST_0599,2024-04-19,249.83,Toys,Male,40,New York,PayPal,champion
TXN_016272,CUST_0997,2023-12-18,181.42,Health & Beauty,Female,66,Chicago,Cash,loyal
TXN_003421,CUST_0216,2024-06-03,61.84,Toys,Male,30,Los Angeles,Credit Card,loyal
TXN_009287,CUST_0566,2023-04-09,124.83,Home & Garden,Female,37,Chicago,PayPal,loyal
TXN_012018,CUST_0720,2024-03-07,264.74,Health & Beauty,Female,39,Los Angeles,Debit Card,champion
TXN_012648,CUST_0757,2023-11-07,102.56,Books,Female,50,San Antonio,Debit Card,at_risk
TXN_006061,CUST_0367,2023-02-21,33.26,Toys,Other,46,San Diego,Cash,at_risk
TXN_006480,CUST_0398,2023-08-26,594.96,Clothing,Male,44,Chicago,Debit Card,champion
TXN_001805,CUST_0119,2023-03-01,82.47,Electronics,Female,35,San Antonio,Credit Card,loyal
TXN_005292,CUST_0316,2023-08-31,52.41,Clothing,Female,39,San Diego,PayPal,at_risk
TXN_012118,CUST_0725,2023-03-07,349.76,Electronics,Female,60,New York,Cash,champion
TXN_012821,CUST_0772,2024-05-07,111.0,Books,Female,55,New York,Credit Card,loyal
TXN_007884,CUST_0485,2023-05-24,100.38,Sports,Female,51,Chicago,PayPal,at_risk
TXN_003707,CUST_0231,2024-02-07,390.9,Groceries,Female,44,Chicago,Cash,champion
TXN_002813,CUST_0186,2023-07-09,60.22,Toys,Female,51,San Diego,Debit Card,at_risk
TXN_011263,CUST_0668,2024-04-12,180.38,Sports,Male,67,Houston,Credit Card,at_risk
TXN_014278,CUST_0877,2022-12-13,109.1,Groceries,Female,66,New York,Credit Card,at_risk
TXN_014136,CUST_0867,2024-04-27,119.66,Sports,Male,64,San Antonio,Debit Card,loyal
TXN_010840,CUST_0646,2023-01-15,113.75,Home & Garden,Female,37,Los Angeles,Credit Card,loyal
TXN_004871,CUST_0299,2024-03-30,169.88,Sports,Female,47,Houston,Cash,loyal
TXN_003465,CUST_0220,2024-05-28,279.99,Groceries,Female,34,San Antonio,Credit Card,champion
TXN_006690,CUST_0412,2022-04-23,34.76,Sports,Female,47,San Antonio,Cash,dormant
TXN_001488,CUST_0101,2023-09-12,178.45,Groceries,Male,33,Houston,Debit Card,loyal
TXN_004073,CUST_0251,2023-04-23,32.9,Home & Garden,Male,55,San Antonio,PayPal,at_risk
TXN_015336,CUST_0940,2024-03-31,129.12,Toys,Female,52,San Diego,Debit Card,loyal
TXN_001346,CUST_0092,2023-04-22,187.35,Toys,Female,49,New York,Cash,loyal
TXN_013356,CUST_0803,2024-06-04,231.61,Home & Garden,Female,55,Phoenix,Debit Card,loyal
TXN_015703,CUST_0959,2023-12-29,210.22,Clothing,Male,42,Houston,Cash,champion
TXN_000085,CUST_0005,2024-06-06,142.26,Books,Male,36,Philadelphia,PayPal,loyal
TXN_000101,CUST_0005,2024-03-27,37.95,Health & Beauty,Male,36,Philadelphia,PayPal,loyal
TXN_012986,CUST_0783,2023-03-14,87.16,Clothing,Male,18,Philadelphia,Debit Card,loyal
TXN_002698,CUST_0178,2023-04-13,115.64,Health & Beauty,Male,55,Houston,Debit Card,loyal
TXN_005800,CUST_0348,2023-05-21,293.25,Sports,Male,58,San Diego,Debit Card,champion
TXN_011121,CUST_0660,2024-06-28,134.47,Groceries,Female,66,Chicago,PayPal,loyal
TXN_011237,CUST_0666,2024-05-23,109.16,Groceries,Male,61,San Diego,Debit Card,at_risk
TXN_004536,CUST_0281,2023-12-31,82.07,Home & Garden,Female,34,Los Angeles,Cash,dormant
TXN_012867,CUST_0775,2023-08-10,176.31,Home & Garden,Female,51,San Diego,Cash,loyal
TXN_008374,CUST_0505,2024-04-30,96.16,Electronics,Female,45,San Antonio,PayPal,loyal
TXN_013422,CUST_0804,2023-07-14,299.26,Toys,Female,43,Houston,Credit Card,champion
TXN_013355,CUST_0803,2024-06-12,139.88,Home & Garden,Female,55,Phoenix,Debit Card,loyal
TXN_002455,CUST_0163,2023-08-09,447.61,Clothing,Female,40,Philadelphia,Debit Card,champion
TXN_011275,CUST_0669,2023-06-19,490.13,Home & Garden,Male,31,Philadelphia,Cash,champion
TXN_010752,CUST_0640,2024-05-29,147.0,Home & Garden,Male,27,Phoenix,PayPal,champion
TXN_008404,CUST_0507,2024-05-29,198.87,Health & Beauty,Female,64,Houston,Debit Card,loyal
TXN_014108,CUST_0864,2023-02-26,277.11,Groceries,Male,63,New York,PayPal,loyal
TXN_015782,CUST_0965,2023-06-19,118.67,Home & Garden,Male,20,Chicago,Credit Card,loyal
TXN_012403,CUST_0745,2023-11-16,187.61,Groceries,Male,48,Phoenix,PayPal,loyal
TXN_008668,CUST_0525,2024-02-06,350.61,Books,Female,30,Chicago,PayPal,champion
TXN_005217,CUST_0313,2023-10-17,85.75,Groceries,Male,34,Houston,Credit Card,loyal
TXN_014440,CUST_0887,2023-05-14,199.68,Electronics,Female,27,New York,Credit Card,champion
TXN_006660,CUST_0409,2023-04-07,183.51,Home & Garden,Female,63,San Diego,Cash,champion
TXN_002589,CUST_0173,2023-04-16,96.43,Health & Beauty,Female,34,Phoenix,Credit Card,loyal
TXN_003842,CUST_0236,2023-06-27,131.46,Clothing,Female,41,New York,Credit Card,loyal
TXN_009305,CUST_0568,2023-01-16,76.66,Home & Garden,Male,67,San Diego,Cash,loyal
TXN_004062,CUST_0250,2023-07-21,301.38,Electronics,Female,44,Philadelphia,Debit Card,champion
TXN_003035,CUST_0192,2024-06-01,77.87,Home & Garden,Female,26,Houston,Credit Card,loyal
TXN_006271,CUST_0379,2024-02-07,61.96,Health & Beauty,Female,32,Phoenix,PayPal,at_risk
TXN_014643,CUST_0902,2024-01-28,270.45,Toys,Male,59,San Antonio,PayPal,champion
TXN_009982,CUST_0599,2023-09-22,,Books,Male,40,New York,PayPal,champion
TXN_003975,CUST_0247,2023-11-28,18.13,Clothing,Male,42,Houston,PayPal,dormant
TXN_005915,CUST_0356,2024-02-04,161.12,Home & Garden,Female,19,Philadelphia,PayPal,at_risk
TXN_000304,CUST_0024,2023-02-07,193.43,Groceries,Male,64,San Antonio,Debit Card,champion
TXN_000729,CUST_0049,2023-04-14,113.94,Books,Female,56,Houston,Cash,champion
TXN_010391,CUST_0619,2024-01-23,209.93,Clothing,Female,42,Chicago,Credit Card,champion
TXN_009553,CUST_0578,2024-01-31,324.89,Groceries,Female,51,Chicago,Cash,champion
TXN_014238,CUST_0871,2024-01-29,46.34,Books,Male,33,Phoenix,Debit Card,dormant
TXN_015378,CUST_0942,2024-05-29,127.62,Toys,Female,51,Houston,Credit Card,loyal
TXN_001632,CUST_0112,2023-06-13,149.56,Clothing,Male,66,San Antonio,PayPal,champion
TXN_009485,CUST_0575,2024-06-04,227.58,Books,Female,53,San Diego,Debit Card,champion
TXN_007075,CUST_0437,2023-11-13,304.4,Clothing,Male,55,Philadelphia,Debit Card,champion
TXN_003369,CUST_0210,2023-02-25,121.86,Sports,Male,65,Los Angeles,Debit Card,loyal
TXN_004304,CUST_0259,2023-04-11,207.75,Groceries,Female,59,Phoenix,Debit Card,champion
TXN_011597,CUST_0689,2023-04-09,203.24,Groceries,Female,41,Chicago,Debit Card,champion
TXN_002626,CUST_0176,2023-08-21,258.95,Home & Garden,Male,49,Phoenix,PayPal,champion
TXN_001575,CUST_0108,2023-01-24,190.84,Toys,Female,37,Philadelphia,Credit Card,loyal
TXN_014211,CUST_0870,2024-03-05,266.7,Home & Garden,Female,25,San Diego,Cash,champion
TXN_002684,CUST_0177,2023-12-05,280.94,Books,Female,52,Los Angeles,Cash,champion
TXN_000720,CUST_0049,2024-05-11,258.37,Sports,Female,56,Houston,Debit Card,champion
TXN_000884,CUST_0060,2023-12-28,233.2,Home & Garden,Male,62,Philadelphia,Credit Card,champion
TXN_007671,CUST_0467,2023-11-24,237.04,Books,Male,50,Chicago,Debit Card,loyal
TXN_009244,CUST_0562,2024-03-19,274.04,Toys,Male,54,Chicago,Debit Card,loyal
TXN_009285,CUST_0566,2023-11-28,101.24,Clothing,Female,37,Chicago,Cash,loyal
TXN_014998,CUST_0918,2024-03-08,135.34,Books,Female,33,San Diego,PayPal,loyal
TXN_009531,CUST_0577,2024-06-01,129.59,Home & Garden,Male,32,San Antonio,Credit Card,loyal
TXN_001034,CUST_0072,2024-05-23,62.55,Books,Male,21,Philadelphia,PayPal,at_risk
TXN_013681,CUST_0825,2023-03-02,310.36,Sports,Female,29,Houston,PayPal,champion
TXN_003919,CUST_0242,2023-12-15,228.63,Books,Female,65,Phoenix,Debit Card,champion
TXN_013741,CUST_0832,2023-05-16,305.74,Groceries,Male,53,Los Angeles,Debit Card,champion
TXN_013413,CUST_0804,2023-04-13,204.78,Electronics,Female,43,Houston,Cash,champion
TXN_003194,CUST_0201,2024-02-21,253.17,Electronics,Female,42,Philadelphia,Cash,champion
TXN_001683,CUST_0115,2023-04-05,335.02,Toys,Female,31,Phoenix,Cash,champion
TXN_011967,CUST_0717,2023-05-29,220.17,Groceries,Female,55,New York,Credit Card,loyal
TXN_013867,CUST_0838,2024-04-17,277.8,Groceries,Male,63,Phoenix,Cash,champion
TXN_007934,CUST_0487,2023-08-27,273.7,Sports,Male,61,San Diego,Debit Card,champion
TXN_016105,CUST_0990,2023-05-05,266.97,Toys,Female,25,Houston,PayPal,champion
TXN_014073,CUST_0861,2024-04-20,56.87,Electronics,Female,21,Houston,PayPal,new
TXN_008816,CUST_0537,2024-04-05,169.13,Toys,Female,61,Phoenix,PayPal,champion
TXN_013950,CUST_0846,2023-12-16,60.44,Sports,Male,33,Phoenix,Cash,at_risk
TXN_014972,CUST_0917,2024-06-02,257.93,Home & Garden,Male,41,San Diego,Debit Card,champion
TXN_010051,CUST_0601,2023-04-21,326.0,Clothing,Male,61,Chicago,Debit Card,champion
TXN_002315,CUST_0150,2023-05-10,144.66,Clothing,Male,62,Los Angeles,Debit Card,at_risk
TXN_013787,CUST_0833,2023-04-15,68.2,Sports,Male,32,Houston,Debit Card,loyal
TXN_004448,CUST_0271,2023-03-17,116.46,Electronics,Female,46,Philadelphia,Cash,at_risk
TXN_000059,CUST_0003,2024-04-08,193.27,Home & Garden,Female,33,Phoenix,PayPal,champion
TXN_013520,CUST_0813,2024-05-29,103.37,Health & Beauty,Male,26,Houston,Cash,loyal
TXN_015008,CUST_0918,2023-12-04,77.56,Electronics,Female,33,San Diego,Debit Card,loyal
TXN_014092,CUST_0863,2024-04-21,318.4,Clothing,Female,69,Los Angeles,Credit Card,loyal
TXN_003455,CUST_0220,2023-07-25,404.78,Groceries,Female,34,San Antonio,Credit Card,champion
TXN_010383,CUST_0619,2023-03-08,273.22,Clothing,Female,42,Chicago,Debit Card,champion
TXN_007816,CUST_0479,2023-12-23,525.85,Home & Garden,Other,55,San Diego,PayPal,champion
TXN_007775,CUST_0475,2023-04-20,76.13,Groceries,Female,43,Philadelphia,Debit Card,at_risk
TXN_004486,CUST_0277,2023-12-28,88.73,Sports,Female,63,Philadelphia,Credit Card,loyal
TXN_002388,CUST_0159,2022-09-23,88.67,Books,Male,23,Philadelphia,PayPal,at_risk
TXN_007963,CUST_0489,2023-12-04,179.58,Groceries,Female,57,San Antonio,PayPal,loyal
TXN_010705,CUST_0639,2023-04-06,84.93,Electronics,Male,46,Houston,Debit Card,at_risk
TXN_002906,CUST_0188,2023-05-09,173.09,Home & Garden,Female,58,Houston,Debit Card,champion
TXN_003844,CUST_0236,2023-08-07,104.62,Health & Beauty,Female,41,New York,Credit Card,loyal
TXN_002267,CUST_0145,2024-03-18,50.39,Sports,Male,21,Los Angeles,PayPal,dormant
TXN_008196,CUST_0499,2023-12-21,167.59,Home & Garden,Other,58,Phoenix,Cash,champion
TXN_002485,CUST_0164,2024-03-26,131.11,Toys,Female,66,Philadelphia,PayPal,loyal
TXN_005146,CUST_0311,2023-03-13,218.16,Toys,Male,29,Los Angeles,Cash,champion
TXN_009595,CUST_0578,2023-02-27,397.02,Electronics,Female,51,Chicago,Cash,champion
TXN_011502,CUST_0686,2023-07-25,282.09,Sports,Female,59,San Antonio,Credit Card,loyal
TXN_005664,CUST_0341,2023-12-10,486.25,Toys,Female,63,Phoenix,Credit Card,champion
TXN_012982,CUST_0783,2024-01-25,126.07,Home & Garden,Male,18,Philadelphia,Cash,loyal
TXN_013470,CUST_0810,2022-10-04,100.63,Toys,Male,27,Chicago,Credit Card,dormant
TXN_006134,CUST_0371,2023-02-22,231.72,Health & Beauty,Male,54,Phoenix,Credit Card,champion
TXN_005803,CUST_0348,2023-03-17,507.21,Sports,Male,58,San Diego,Credit Card,champion
TXN_012119,CUST_0725,2024-05-05,401.24,Health & Beauty,Female,60,New York,Debit Card,champion
TXN_008978,CUST_0544,2024-03-09,106.72,Health & Beauty,Female,49,San Antonio,Credit Card,loyal
TXN_005267,CUST_0314,2023-07-18,143.79,Toys,Other,27,Los Angeles,Credit Card,champion
TXN_012062,CUST_0722,2024-05-24,243.45,Toys,Male,51,Chicago,Credit Card,champion
TXN_014638,CUST_0902,2023-07-20,180.86,Toys,Male,59,San Antonio,Cash,champion
TXN_002579,CUST_0173,2023-05-28,58.62,Clothing,Female,34,Phoenix,Debit Card,loyal
TXN_006459,CUST_0397,2023-01-24,152.17,Electronics,Female,32,San Antonio,PayPal,loyal
TXN_001456,CUST_0099,2023-03-07,87.69,Electronics,Male,46,Chicago,Cash,loyal
TXN_008892,CUST_0540,2023-08-08,94.5,Home & Garden,Male,35,Chicago,Credit Card,at_risk
TXN_007800,CUST_0479,2023-05-31,544.3,Sports,Other,55,San Diego,PayPal,champion
TXN_014668,CUST_0902,2023-11-20,333.27,Groceries,Male,59,San Antonio,PayPal,champion
TXN_009228,CUST_0561,2023-12-28,77.08,Toys,Female,37,Phoenix,Debit Card,dormant
TXN_014722,CUST_0905,2024-01-25,135.75,Health & Beauty,Male,39,San Diego,PayPal,loyal
TXN_006879,CUST_0421,2023-03-01,605.79,Electronics,Female,65,New York,PayPal,champion
TXN_004119,CUST_0252,2023-05-07,338.93,Sports,Male,24,Los Angeles,Credit Card,champion
TXN_000902,CUST_0062,2023-03-23,84.23,Toys,Male,20,Houston,PayPal,loyal
TXN_000450,CUST_0031,2023-03-18,156.23,Home & Garden,Female,43,Houston,PayPal,loyal
TXN_015333,CUST_0940,2023-03-21,151.04,Home & Garden,Female,52,San Diego,PayPal,loyal
TXN_011624,CUST_0692,2023-05-18,107.53,Sports,Male,42,San Antonio,Debit Card,loyal
TXN_013022,CUST_0787,2023-10-29,106.63,Toys,Female,38,Chicago,PayPal,loyal
TXN_012309,CUST_0738,2023-08-02,95.42,Toys,Female,25,Chicago,Cash,loyal
TXN_009097,CUST_0551,2023-02-28,209.02,Home & Garden,Female,46,San Diego,Credit Card,loyal
